编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"4786","121-JLID00-307","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","DinKiss377采菲尔美白祛斑霜50g","","通货","日化品","详情","50g","120","120","0.00032386545454545","0","0","4.40","0.30","0.86","5.56","4.00","Shopee：78000.00Lazada：78000.00","Shopee：68000.00Lazada：68000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：21.58Lazada：21.58","2.00","","美白霜Krim Pemutih，祛斑霜Krim Bintik，377亮肤霜 377 Krim Pencerah","淡斑，提亮肤色，烟酰胺改善暗沉","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4785","121-JLID00-312","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","度美博士冷白皮美白身体乳200ml（带盒子）","","通货","日化品","详情","度美博士冷白皮美白身体乳200ml（带盒子）","72","72","0.0013651902439024","0","0","2.60","0.50","3.62","6.72","4.00","Shopee：94000.00Lazada：94000.00","Shopee：84000.00Lazada：84000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.21Lazada：27.21","2.00","","美白身体乳body lotion pemutih烟酰胺身体乳Niacinamide Body Lotion","全身冷白皮，奶白肌肤","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4784","121-JLID00-296","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","度美博士免洗护发素\\\\n200ml","","通货","日化品","详情","200ml","88","88","0.00080969318181818","0","0","5.00","0.52","2.15","7.67","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.84Lazada：25.84","2.00","","免洗护发素，kondisioner tanpa bilas护发精华乳kondisioner","一抹柔滑轻盈，顺滑香氛，护发滋润；针对头发毛躁，赖人出门，快速护理头发","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4782","121-JLID00-310","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","云南本草紫花地丁膏30g","","通货","日化品","详情","紫花地丁膏","180","180","0.00025272","0","0","2.50","0.75","0.67","3.92","4.00","Shopee：95000.00Lazada：95000.00","Shopee：85000.00Lazada：85000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：30.44Lazada：30.44","2.00","","止痒膏，Salep Anti-gatal 皮癣乳膏，Psoriasis Cream 抑菌膏Salep Antibakteri","湿毒，瘙痒，皮炎，皮癣","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4781","121-JLID00-355","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","私痒霜30g","","通货","日化品","详情","30g","240","240","0.00030083625","0","0","6.00","0.50","0.80","7.30","4.00","Shopee：83000.00Lazada：93000.00","Shopee：73000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：21.96Lazada：26.21","2.00","","私痒霜，Salep Antibakteri Organ Intim私处护理膏Salep Antibakteri Organ Intim","改善私处瘙痒，促进私处康复健康","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4780","121-JLID00-341","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","唐人街瘦臂膏20g","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","3.50","0.80","0.71","5.01","4.00","Shopee：85000.00Lazada：85000.00","Shopee：75000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.1Lazada：25.1","2.00","","瘦臂膏， Ginger Slimming Cream  减脂膏， Slimming Cream 减肥燃脂膏Body Slimming Massaging Cream","四肢减脂，腹部减脂，腰部减脂","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4779","121-JLID00-340","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","鱼鳞蛇皮膏20g","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","2.50","0.80","0.71","4.01","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.25Lazada：25.25","2.00","","鱼鳞蛇皮膏Obat jamur kulit（salep untuk ichthyosis），去角质霜，Krim Eksfoliasi，红花蛇油抑菌膏, Salep Antibakteri Saffron","对白色念珠菌、金黄色葡萄球菌、大肠杆菌有抑制作用","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4778","121-JLID00-240","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","甲状腺膏35g","","通货","日化品","详情","甲状腺膏35g","200","200","0.000231504","0","0","5.00","0.40","0.61","6.01","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.8Lazada：25.8","2.00","","甲状腺膏 Thyroid cream","甲状腺","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4777","121-JLID00-269","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","滴耳康30ml","","通货","日化品","详情","滴耳康30ml","240","240","0.00027716","0","0","3.60","0.70","0.73","5.03","4.00","Shopee：86000.00Lazada：86000.00","Shopee：76000.00Lazada：76000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.51Lazada：25.51","2.00","","滴耳液，Obat Telinga Sakit 耵 聍液，Obat Telinga Sakit 去耳垢液 Obat Telinga Sakit","去耳垢，耳道清洁","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4774","121-JLID00-237","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","白斑护理膏20g装","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","3.40","0.80","0.71","4.91","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.35Lazada：24.35","2.00","","白斑霜Krim Bintik Putih Untuk Vitiligo","白班","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4772","697JLYF006644","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON益生菌美白牙膏","","自主品牌","日化品","自主品牌","120g","72","10000","0.0007007","0","0","3.59","0.30","1.86","5.75","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：23.51Lazada：23.51","2.00","","牙齿美白，Pemutih gigi, 美白牙齿牙膏，pasta gigi pemutih gigi 牙齿美白牙膏， Pasta gigi pemutih gigi 牙膏 Pasta gigi，美白牙膏，Pasta gigi pemutih 益生菌牙膏 Pasta gigi probiotik","美白，牙斑菌，口气清洗","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4771","121-JLID00-211","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","30g肤康瓶装","","通货","日化品","详情","30g","180","180","0.00025272","0","0","2.30","0.85","0.67","3.82","4.00","Shopee：79000.00Lazada：77000.00","Shopee：69000.00Lazada：67000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：23.74Lazada：22.9","2.00","","抗菌止痒霜，Antibacterial Cream 止痒霜，Anti gatal Cream, 草药止痒霜，Herbal Anti-Itch Cream, 湿疹霜，Eczema Cream 皮藓霜，Dermatophyte Cream 牛皮藓霜Psoriasis Cream","抗菌，止痒，部位止痒（私处）","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4770","121-JLID00-210","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","百癣净20g/支","","通货","日化品","详情","百癣净20g/支","400","400","0.00027964444444444","0","0","2.00","0.38","0.74","3.12","4.00","Shopee：83000.00Lazada：75000.00","Shopee：73000.00Lazada：65000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.14Lazada：22.74","2.00","","抗菌止痒霜，Krim antibakteri 止痒霜，krim anti gatal 草药止痒霜，krim anti gatal herbal 湿疹霜，krim eksim 皮藓霜，krim dermatofitosis 牛皮藓霜 krim psoriasis","抗菌，止痒，牛皮鲜，湿疹","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
"4769","121-JLID00-220","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","网红益生菌牙膏","","通货","日化品","详情","网红益生菌牙膏","60","60","0.00110656","0","0","2.80","0.75","2.93","6.48","4.00","Shopee：93000.00Lazada：83000.00","Shopee：83000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.03Lazada：22.78","2.00","","牙齿美白，Pemutih gigi, 美白牙齿牙膏，pasta gigi pemutih gigi 牙齿美白牙膏， Pasta gigi pemutih gigi 牙膏 Pasta gigi，美白牙膏，Pasta gigi pemutih 益生菌牙膏 Pasta gigi probiotik","美白，牙斑菌，口气清洗","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-06-06 14:58:41","2025-06-10 16:07:41","undefined","undefined","undefined"
